Date,From,To,Block Number,Value (ETH)
2023-02-25 14:45:11,0x68fcb0e9aec2a1a1147498e527431d64eb5dad74,0x0000000000a39bb272e79075ade125fd351887ac,16705973,1.018
2023-02-25 14:45:47,0xc19b11e2540dc903ea59f9b5ead590e548a0f06a,0x0000000000a39bb272e79075ade125fd351887ac,16705976,0.019
2023-02-25 14:46:23,0xab98e3d0307583f5b2274df0ec5853853ca68786,0x0000000000a39bb272e79075ade125fd351887ac,16705979,0.1
2023-02-25 14:46:23,0x7be712690fed6f636a8ad150852f78c82a007d11,0x0000000000a39bb272e79075ade125fd351887ac,16705979,0.1
2023-02-25 14:46:23,0x9a968a4e20612cd26f09246358316effc19219e5,0x0000000000a39bb272e79075ade125fd351887ac,16705979,7.0
2023-02-25 14:46:47,0x339dd90e14ec35d2f74ffea7495c2fb0150af2ba,0x0000000000a39bb272e79075ade125fd351887ac,16705981,0.0
2023-02-25 14:46:59,0xed2ab4948ba6a909a7751dec4f34f303eb8c7236,0x0000000000a39bb272e79075ade125fd351887ac,16705982,25.0
2023-02-25 14:47:11,0xd7bf429d750ac2c2b8a3e1cbea282434a32e772c,0x0000000000a39bb272e79075ade125fd351887ac,16705983,0.0
2023-02-25 14:47:11,0x8392900de0442533e671cec894be4b7669de6883,0x0000000000a39bb272e79075ade125fd351887ac,16705983,0.05
2023-02-25 14:47:23,0x95a77dc0380af1ccaf4fd37f079145f81b5e062e,0x0000000000a39bb272e79075ade125fd351887ac,16705984,0.0
2023-02-25 14:47:23,0xb4c1b1346f0ed99694a4b444ccbb6101e4a2dd9d,0x0000000000a39bb272e79075ade125fd351887ac,16705984,0.0
2023-02-25 14:47:23,0x4d0514935badb3e9c614065d827291dcb38d6ebc,0x0000000000a39bb272e79075ade125fd351887ac,16705984,0.0
2023-02-25 14:47:35,0xbd0ecbdade5a7b627e954b0ea3c0f3a09f638dd7,0x0000000000a39bb272e79075ade125fd351887ac,16705985,0.13
2023-02-25 14:47:35,0x68fcb0e9aec2a1a1147498e527431d64eb5dad74,0x0000000000a39bb272e79075ade125fd351887ac,16705985,0.0
2023-02-25 14:47:35,0xf5d3dca1d4cc5f21f8df1a96d7b852f7c61ab435,0x0000000000a39bb272e79075ade125fd351887ac,16705985,0.33
2023-02-25 14:47:47,0xb8022f31e4e06990e281462a289e4b915eea630b,0x0000000000a39bb272e79075ade125fd351887ac,16705986,0.0
2023-02-25 14:48:11,0x84f1e11ac2918328978023399747ef7cd8ed48ab,0x0000000000a39bb272e79075ade125fd351887ac,16705988,0.0
2023-02-25 14:48:11,0x359b7628f98f3b73e9bdcb2d8476932342fc5aea,0x0000000000a39bb272e79075ade125fd351887ac,16705988,0.2
2023-02-25 14:48:35,0xb01f1885e060050c7d61646bf5766b77e897ef1e,0x0000000000a39bb272e79075ade125fd351887ac,16705990,0.05
2023-02-25 14:48:35,0x99b8c8f72ed6185e3dbf2051d54ea6011d10f48e,0x0000000000a39bb272e79075ade125fd351887ac,16705990,0.0
2023-02-25 14:48:47,0x70e60030afe6b0a958e34931dfceb73e80ea5828,0x0000000000a39bb272e79075ade125fd351887ac,16705991,0.0
2023-02-25 14:48:47,0xb2020141508468e2032d4f692cc84f4066de8caf,0x0000000000a39bb272e79075ade125fd351887ac,16705991,0.0
2023-02-25 14:48:59,0xbf42da6c3e65b61aff6ac5a4034caf94a68f52ba,0x0000000000a39bb272e79075ade125fd351887ac,16705992,0.2
2023-02-25 14:48:59,0x22c28594fcfaab17a2f20e5497cde9262971e5d8,0x0000000000a39bb272e79075ade125fd351887ac,16705992,0.0
2023-02-25 14:48:59,0x891e5af31e648eab7a87e956d36572190a642bb5,0x0000000000a39bb272e79075ade125fd351887ac,16705992,0.07
2023-02-25 14:49:11,0x0b6e925119f214fdf18d2bda44ef55aafbdaa967,0x0000000000a39bb272e79075ade125fd351887ac,16705993,0.0
2023-02-25 14:49:11,0x82bbcac5a8b81368a4a96f0265cb40e46020a1e1,0x0000000000a39bb272e79075ade125fd351887ac,16705993,0.0
2023-02-25 14:49:23,0x449a7e1c10d2a0f68243fe104f9330fe16fefe1a,0x0000000000a39bb272e79075ade125fd351887ac,16705994,1.0
2023-02-25 14:49:23,0x44de91b4ce6c940365636e0a7c9cff2ea2f11746,0x0000000000a39bb272e79075ade125fd351887ac,16705994,0.0
2023-02-25 14:49:35,0x61e1f1a02991ec132744b362d86181da1839bf6c,0x0000000000a39bb272e79075ade125fd351887ac,16705995,0.0
2023-02-25 14:49:59,0xabfdf09ae42b847b789956147e665550b3c8ebf8,0x0000000000a39bb272e79075ade125fd351887ac,16705997,0.125
2023-02-25 14:49:59,0xc9e447a1d4ca0b90fa8305c943463af1319f90ca,0x0000000000a39bb272e79075ade125fd351887ac,16705997,0.132
2023-02-25 14:49:59,0x19ff9b5086cf6cf4b85a5c359a7329032011600d,0x0000000000a39bb272e79075ade125fd351887ac,16705997,0.0
2023-02-25 14:49:59,0x8c497fb914c194e64f201b19e987bad95f24097c,0x0000000000a39bb272e79075ade125fd351887ac,16705997,0.04
2023-02-25 14:49:59,0x30f12a0aa76d6a2c43794e478479cd0b79ff1e8e,0x0000000000a39bb272e79075ade125fd351887ac,16705997,0.4
2023-02-25 14:49:59,0xa4fb0e1f6ad0a87a3ec2427ca3a944c42d19d1ca,0x0000000000a39bb272e79075ade125fd351887ac,16705997,177.0
2023-02-25 14:50:11,0xce82df3443c102493b374a25ee4ca569a2551ce8,0x0000000000a39bb272e79075ade125fd351887ac,16705998,1.0
2023-02-25 14:50:23,0x149d7a4684ea84a38389bd6c7f1bf5989285f83e,0x0000000000a39bb272e79075ade125fd351887ac,16705999,0.0
2023-02-25 14:50:23,0x92e288b8282089a3f5035754c7ddeefc12a355a1,0x0000000000a39bb272e79075ade125fd351887ac,16705999,0.01
2023-02-25 14:50:23,0xe3e3b382bc6b9a1ced9795c0d4006d9215f011ab,0x0000000000a39bb272e79075ade125fd351887ac,16705999,4.2
2023-02-25 14:50:35,0xc19b11e2540dc903ea59f9b5ead590e548a0f06a,0x0000000000a39bb272e79075ade125fd351887ac,16706000,0.0
2023-02-25 14:50:35,0xc19b11e2540dc903ea59f9b5ead590e548a0f06a,0x0000000000a39bb272e79075ade125fd351887ac,16706000,0.0
2023-02-25 14:50:35,0x65f4ec9aeea4c1b2562f67c89ee95d6a0fdfae9a,0x0000000000a39bb272e79075ade125fd351887ac,16706000,0.05
2023-02-25 14:50:47,0xa244312a1c313bd79f75dcfedcda850997fd356f,0x0000000000a39bb272e79075ade125fd351887ac,16706001,0.03
2023-02-25 14:50:47,0xd97b0488b916de1a9e07011057fcdab604ad0a68,0x0000000000a39bb272e79075ade125fd351887ac,16706001,0.05
2023-02-25 14:50:59,0x8dc24f29bb67bad92a90dfb7ab58c702b4bd73f1,0x0000000000a39bb272e79075ade125fd351887ac,16706002,1.49
2023-02-25 14:50:59,0x1dc539b8eea37d5d60750d52090141182c28ea3c,0x0000000000a39bb272e79075ade125fd351887ac,16706002,0.0
2023-02-25 14:50:59,0xc1f57690c16bc1b11fc3556c53c43b8ec7e8be38,0x0000000000a39bb272e79075ade125fd351887ac,16706002,0.0
2023-02-25 14:50:59,0x893564a220a290c00b6695228db773f6d4ac66ab,0x0000000000a39bb272e79075ade125fd351887ac,16706002,0.1
2023-02-25 14:51:11,0x314b0f46413d1afd951d75e218aa95ec40abc527,0x0000000000a39bb272e79075ade125fd351887ac,16706003,0.16
2023-02-25 14:51:23,0x3f342bc8fad4fab7260a2ab4134a72854b87cd26,0x0000000000a39bb272e79075ade125fd351887ac,16706004,0.15
2023-02-25 14:51:23,0x62e724226009de1edb66b8b8be841781aeb256de,0x0000000000a39bb272e79075ade125fd351887ac,16706004,20.0
2023-02-25 14:51:23,0x9abe16c3048e197bf7df8d340b5d214855d52b47,0x0000000000a39bb272e79075ade125fd351887ac,16706004,0.29
2023-02-25 14:51:35,0x55df6877c46ffae90aefa675d07ba2386205097d,0x0000000000a39bb272e79075ade125fd351887ac,16706005,0.08
2023-02-25 14:51:35,0x3e57743d458f109b0359303fe960469588fb08cd,0x0000000000a39bb272e79075ade125fd351887ac,16706005,0.0
2023-02-25 14:51:35,0xe4d7bb4a1908fcdda385ee5dcd363ce4b9154b66,0x0000000000a39bb272e79075ade125fd351887ac,16706005,0.1312
2023-02-25 14:51:47,0x43e0069e7973cf54e483f8996b62583c510c64cb,0x0000000000a39bb272e79075ade125fd351887ac,16706006,3.29
2023-02-25 14:51:47,0x730fa20fa2d2ceedc7b7a7d7a50175876d77aa56,0x0000000000a39bb272e79075ade125fd351887ac,16706006,0.02
2023-02-25 14:51:59,0x4a0d8c84365ee2b8b8db4793fffdfa206480429f,0x0000000000a39bb272e79075ade125fd351887ac,16706007,3.0
2023-02-25 14:52:11,0xf7c8aa7a92fe7b9df232f096c27912f87720986e,0x0000000000a39bb272e79075ade125fd351887ac,16706008,5.0
2023-02-25 14:52:35,0x8998fe9724dfa8dbe8682958b5f76e770665c686,0x0000000000a39bb272e79075ade125fd351887ac,16706010,0.05
2023-02-25 14:52:35,0xc56b13306fc85a1e6a7fa9d0d03b0dfa36de8a02,0x0000000000a39bb272e79075ade125fd351887ac,16706010,0.0
2023-02-25 14:52:35,0xcf57efea83c68ef06533b4b8800311fd97429a5f,0x0000000000a39bb272e79075ade125fd351887ac,16706010,0.0
2023-02-25 14:52:35,0x381994aa95538886cffb30b3c732f85da1d29197,0x0000000000a39bb272e79075ade125fd351887ac,16706010,0.17
2023-02-25 14:52:47,0x0fa30249e93257d3c6f4d1d92346a048765e991b,0x0000000000a39bb272e79075ade125fd351887ac,16706011,0.25
2023-02-25 14:52:47,0x240649908237ad93da982dd6bab163012336821a,0x0000000000a39bb272e79075ade125fd351887ac,16706011,0.0
2023-02-25 14:52:47,0x97f87ce3dc17aa1f16d60a8bf7855be5e396c785,0x0000000000a39bb272e79075ade125fd351887ac,16706011,2.0
2023-02-25 14:52:47,0xe0f17d4646fefc3d77ec1be2c3736151d3897f1d,0x0000000000a39bb272e79075ade125fd351887ac,16706011,0.0
2023-02-25 14:52:47,0xd61f7d5bd592769f8dbd9ddb858b0acc8daa12f4,0x0000000000a39bb272e79075ade125fd351887ac,16706011,0.0
2023-02-25 14:52:59,0x86911fe997793efca4a9a245ae872b2a73203277,0x0000000000a39bb272e79075ade125fd351887ac,16706012,0.1
2023-02-25 14:53:11,0xb3ece33307ffa498f42142721ea4cdb96013b513,0x0000000000a39bb272e79075ade125fd351887ac,16706013,0.0
2023-02-25 14:53:23,0xa244312a1c313bd79f75dcfedcda850997fd356f,0x0000000000a39bb272e79075ade125fd351887ac,16706014,0.05
2023-02-25 14:53:23,0xd696e7a00e979fc8007ec642f53ce0e2bb3dd2f6,0x0000000000a39bb272e79075ade125fd351887ac,16706014,0.0
2023-02-25 14:53:35,0xc1f57690c16bc1b11fc3556c53c43b8ec7e8be38,0x0000000000a39bb272e79075ade125fd351887ac,16706015,0.34
2023-02-25 14:53:47,0x62e724226009de1edb66b8b8be841781aeb256de,0x0000000000a39bb272e79075ade125fd351887ac,16706016,0.0
2023-02-25 14:53:59,0xa6240aa7dfe3678671ea8c4a8c2a78d9a3aa2719,0x0000000000a39bb272e79075ade125fd351887ac,16706017,0.37
2023-02-25 14:53:59,0x84c94cc2fde3e20d9e8dcb388c45a1fd6068cbf4,0x0000000000a39bb272e79075ade125fd351887ac,16706017,0.0
2023-02-25 14:53:59,0xb2a3a9f86be38c4a1d81cb27c91d23e46974bf5e,0x0000000000a39bb272e79075ade125fd351887ac,16706017,0.44
2023-02-25 14:53:59,0x05dd505bdaa2ccd5d9e35d9818d53b3e0bdeb35b,0x0000000000a39bb272e79075ade125fd351887ac,16706017,0.0
2023-02-25 14:53:59,0xd0bc13738d982f06399844480990a5cf59b51867,0x0000000000a39bb272e79075ade125fd351887ac,16706017,2.1
2023-02-25 14:54:11,0x1de7fa93707c20c1cd6dcdd9f9f29911421298c6,0x0000000000a39bb272e79075ade125fd351887ac,16706018,0.0
2023-02-25 14:54:11,0x2769dbe6708ae2011c8da7015c1151f8022058e8,0x0000000000a39bb272e79075ade125fd351887ac,16706018,0.0
2023-02-25 14:54:11,0x707f657bfa62835ba6e8de11d2f373bfe543defc,0x0000000000a39bb272e79075ade125fd351887ac,16706018,0.6
2023-02-25 14:54:23,0xafa90a512a60b8cefb3dc546a913294472507f3e,0x0000000000a39bb272e79075ade125fd351887ac,16706019,0.1
2023-02-25 14:54:47,0xe03d7cb5e146e7f67c5da6bd81d7252b2d6eea09,0x0000000000a39bb272e79075ade125fd351887ac,16706021,0.26
2023-02-25 14:55:11,0x2cac9e6d1d630a35cb8019779daf4c5fd96135ca,0x0000000000a39bb272e79075ade125fd351887ac,16706022,0.0
2023-02-25 14:55:11,0xdbbf8e7b379d86963008b23daac9227cd6f22374,0x0000000000a39bb272e79075ade125fd351887ac,16706022,0.15
2023-02-25 14:55:23,0x78608b033f510d8eadd5fd8570d622915e5df3e8,0x0000000000a39bb272e79075ade125fd351887ac,16706023,0.0
2023-02-25 14:55:23,0x187f81aa780ea15b6bf18f8356525e597d683ee1,0x0000000000a39bb272e79075ade125fd351887ac,16706023,0.13
2023-02-25 14:55:23,0x67a2aa766abb2dcaa2b417952fcc4897cf7d1f8a,0x0000000000a39bb272e79075ade125fd351887ac,16706023,0.0
2023-02-25 14:55:35,0xac6e1ee34e697f6dfee54886a93ba69a67afa5e6,0x0000000000a39bb272e79075ade125fd351887ac,16706024,0.015
2023-02-25 14:55:35,0x2202016be19d4c1962faae71ef49bc4c4162e214,0x0000000000a39bb272e79075ade125fd351887ac,16706024,0.6
2023-02-25 14:55:35,0x6abd3cebd4996032ca80d3bfd97b81285547a82b,0x0000000000a39bb272e79075ade125fd351887ac,16706024,0.01
2023-02-25 14:55:35,0x2d2ac6517235653ee1662c2a63d5cc560b6f5971,0x0000000000a39bb272e79075ade125fd351887ac,16706024,0.03
2023-02-25 14:55:35,0x5e1416e0ec35b47a6b7687c5e783e9b98a83dd45,0x0000000000a39bb272e79075ade125fd351887ac,16706024,6.0
2023-02-25 14:55:47,0xd365a0a59f2ef789ebf83026dabb954337ff7226,0x0000000000a39bb272e79075ade125fd351887ac,16706025,3.0
2023-02-25 14:55:59,0x1af41a96bbaf348c3ca582b65193ab4d9108a22b,0x0000000000a39bb272e79075ade125fd351887ac,16706026,0.0
2023-02-25 14:55:59,0x1155d3ac9fdcf15bd82c89a571af3aebe9bf4333,0x0000000000a39bb272e79075ade125fd351887ac,16706026,1.0
2023-02-25 14:56:11,0xe954eb6e0db6f052d82b32e04b3454aef5596e91,0x0000000000a39bb272e79075ade125fd351887ac,16706027,0.0
2023-02-25 14:56:11,0xb7e8cea5f825b7629e7bab43dadd553942de7bff,0x0000000000a39bb272e79075ade125fd351887ac,16706027,0.38
2023-02-25 14:56:23,0x4d08339e21100d8bc0d232b01f9ea451216988c9,0x0000000000a39bb272e79075ade125fd351887ac,16706028,0.96
2023-02-25 14:56:23,0xf7c8aa7a92fe7b9df232f096c27912f87720986e,0x0000000000a39bb272e79075ade125fd351887ac,16706028,10.0
2023-02-25 14:56:35,0x1dabda9a2071353fdf113208b4910b206dd008f7,0x0000000000a39bb272e79075ade125fd351887ac,16706029,0.0
2023-02-25 14:56:35,0xfc193599fa211539d85b3925d62ff351885f112b,0x0000000000a39bb272e79075ade125fd351887ac,16706029,0.37
2023-02-25 14:56:47,0x0fa30249e93257d3c6f4d1d92346a048765e991b,0x0000000000a39bb272e79075ade125fd351887ac,16706030,0.0
2023-02-25 14:56:59,0xb49e2b3880747dd6a0b1b358ed8e45faf10ddd8c,0x0000000000a39bb272e79075ade125fd351887ac,16706031,0.15
2023-02-25 14:57:11,0xc7f4d55e3b01c061378a964f4cafcd30c21772aa,0x0000000000a39bb272e79075ade125fd351887ac,16706032,0.0
2023-02-25 14:57:23,0xa6f937bb63faf49ea72f3ee43430e6893121fc8a,0x0000000000a39bb272e79075ade125fd351887ac,16706033,0.4
2023-02-25 14:57:47,0xe75e8edd392a6779ad8ec63e77c78621c3fb21cb,0x0000000000a39bb272e79075ade125fd351887ac,16706035,0.0
2023-02-25 14:57:47,0xb49e2b3880747dd6a0b1b358ed8e45faf10ddd8c,0x0000000000a39bb272e79075ade125fd351887ac,16706035,0.13
2023-02-25 14:57:47,0xabf05235523ceecb5a5b9a155657af0ffcfec944,0x0000000000a39bb272e79075ade125fd351887ac,16706035,14.6
2023-02-25 14:57:47,0x749628a4f2c2e438f894f1aa16df9138fc005691,0x0000000000a39bb272e79075ade125fd351887ac,16706035,0.02
2023-02-25 14:58:35,0x691371fd34f8282cebd24626f62febe8a4343e7e,0x0000000000a39bb272e79075ade125fd351887ac,16706039,1.085
2023-02-25 14:58:47,0xf4e08262148d6cc11a6dc8e8009d47b53d89e51b,0x0000000000a39bb272e79075ade125fd351887ac,16706040,0.0
2023-02-25 14:58:47,0xe5de4799f34073c93a16b5f89beaa60c8014b218,0x0000000000a39bb272e79075ade125fd351887ac,16706040,0.0
2023-02-25 14:58:47,0x0b6e925119f214fdf18d2bda44ef55aafbdaa967,0x0000000000a39bb272e79075ade125fd351887ac,16706040,0.4
2023-02-25 14:58:59,0x6574ae28be0db1902f050d4c68615e949ad860bb,0x0000000000a39bb272e79075ade125fd351887ac,16706041,0.0
2023-02-25 14:58:59,0xf36222036ff16cfdd1ddbf0c1a1d9ef513ba2864,0x0000000000a39bb272e79075ade125fd351887ac,16706041,0.5
2023-02-25 14:58:59,0xc0b026cd12196153a0a13b79c3480dc24fe30447,0x0000000000a39bb272e79075ade125fd351887ac,16706041,0.25
2023-02-25 14:58:59,0xeace03ee098cbf1b31bca427f0a0dc6d573c4d4f,0x0000000000a39bb272e79075ade125fd351887ac,16706041,20.0
2023-02-25 14:59:11,0x112f5c6b85d5df1594de75e5cc655dd011e61d78,0x0000000000a39bb272e79075ade125fd351887ac,16706042,0.6
2023-02-25 14:59:23,0x697c8d22a3ccb6d48d27a11efa611e11fa95b842,0x0000000000a39bb272e79075ade125fd351887ac,16706043,0.0
2023-02-25 14:59:23,0xa11f008e4dae1404ede1888148b31cd93a02405c,0x0000000000a39bb272e79075ade125fd351887ac,16706043,0.0
2023-02-25 14:59:35,0x18169bbfb40bfc3896b28697b174bcb2a5b7581c,0x0000000000a39bb272e79075ade125fd351887ac,16706044,0.8
2023-02-25 14:59:35,0x235e14f5cde92a098d9b38a3f3ac07e7058cd40c,0x0000000000a39bb272e79075ade125fd351887ac,16706044,0.0
2023-02-25 14:59:35,0x36355c0ed52a9aa0aa018dd00a48d13952096a65,0x0000000000a39bb272e79075ade125fd351887ac,16706044,18.0
2023-02-25 14:59:35,0xb49e2b3880747dd6a0b1b358ed8e45faf10ddd8c,0x0000000000a39bb272e79075ade125fd351887ac,16706044,0.0
2023-02-25 14:59:47,0xac1a1ffb3456e5875291d2f272727dc996661d34,0x0000000000a39bb272e79075ade125fd351887ac,16706045,0.0
2023-02-25 14:59:47,0x5df52e6b70f25919ad29add390efe2614f91b2c6,0x0000000000a39bb272e79075ade125fd351887ac,16706045,0.0
2023-02-25 14:59:47,0xdff2ca667b3d54f3d03895be420e4661fa941806,0x0000000000a39bb272e79075ade125fd351887ac,16706045,0.5
2023-02-25 14:59:47,0xeb6bc3940c9fe8d7a90baeb168f64f2fecd9a5ce,0x0000000000a39bb272e79075ade125fd351887ac,16706045,0.0
2023-02-25 14:59:47,0x689febfd1ea5af9e70b86d8a29362ec119c289b0,0x0000000000a39bb272e79075ade125fd351887ac,16706045,0.0
2023-02-25 14:59:47,0x432426de3bcbfb8dee4d9334861c3eae5651c751,0x0000000000a39bb272e79075ade125fd351887ac,16706045,0.0
2023-02-25 14:59:59,0x9888d4fd1fee663384bcda7c14541ace14842402,0x0000000000a39bb272e79075ade125fd351887ac,16706046,0.9
2023-02-25 14:59:59,0xf8e49043ca99042fd4bbbef5ba97c8e7d18e3ff3,0x0000000000a39bb272e79075ade125fd351887ac,16706046,0.24
2023-02-25 15:00:11,0xd3e2a3fe7097512481c37cd823ae3c219ac3be6f,0x0000000000a39bb272e79075ade125fd351887ac,16706047,0.12
2023-02-25 15:00:11,0x1d4e4609080b1d86402f980b53f1f0f562113713,0x0000000000a39bb272e79075ade125fd351887ac,16706047,0.0
2023-02-25 15:00:11,0x0de7f448c94d3b9214d3f510300ffc4dd0b7fec5,0x0000000000a39bb272e79075ade125fd351887ac,16706047,1.65
2023-02-25 15:00:11,0x49e64782293e7e4f90d62d725dac61688d2a0927,0x0000000000a39bb272e79075ade125fd351887ac,16706047,0.002
2023-02-25 15:00:23,0xdc9b4d26b47001adae74756c56057a50f34ea69c,0x0000000000a39bb272e79075ade125fd351887ac,16706048,0.0
2023-02-25 15:00:35,0xff21431e80264769e13bbae7382d2d9d5e2e2798,0x0000000000a39bb272e79075ade125fd351887ac,16706049,0.0
2023-02-25 15:00:47,0x2fcfcd26705acad289c8b2018ea68b51d9588c7d,0x0000000000a39bb272e79075ade125fd351887ac,16706050,0.18
2023-02-25 15:00:47,0xe4053c47247d71e9133d463b3285222d0a6fc3e9,0x0000000000a39bb272e79075ade125fd351887ac,16706050,0.0
2023-02-25 15:00:59,0xa176ce82e50b518da915eef94b79a9a22ec5b6a2,0x0000000000a39bb272e79075ade125fd351887ac,16706051,1.0
2023-02-25 15:01:11,0xe63c78adcb7a766ddc48e493de46094b59376ef5,0x0000000000a39bb272e79075ade125fd351887ac,16706052,0.48
2023-02-25 15:01:11,0x49849d955c1ff5169567acd95dee5a27d9702d79,0x0000000000a39bb272e79075ade125fd351887ac,16706052,0.0
2023-02-25 15:01:23,0x020b15cc07dba5491045da3e478450d733e43c21,0x0000000000a39bb272e79075ade125fd351887ac,16706053,1.82
2023-02-25 15:01:23,0x27ea3c6d1c2ec25f1857969015d8b6b3b5b190ca,0x0000000000a39bb272e79075ade125fd351887ac,16706053,0.0
2023-02-25 15:01:23,0x12093232c40ed56b438f2ec201ef65ce73002063,0x0000000000a39bb272e79075ade125fd351887ac,16706053,0.15
2023-02-25 15:01:35,0x2e4cba5ff314bad0e0ab0e882cbe815b580efb74,0x0000000000a39bb272e79075ade125fd351887ac,16706054,0.0
2023-02-25 15:01:47,0x2329d6d67dc1d4da1858e2fe839c20e7f5456081,0x0000000000a39bb272e79075ade125fd351887ac,16706055,0.1103
2023-02-25 15:01:47,0xf66db5b19b4a94f9edd439a12c578377c99b6845,0x0000000000a39bb272e79075ade125fd351887ac,16706055,0.61
2023-02-25 15:01:47,0xe66e0dec359a0a5b8aa66ab8ce01d49894a21e15,0x0000000000a39bb272e79075ade125fd351887ac,16706055,0.07
2023-02-25 15:01:47,0xecca30e2b30c6944a2d54ea31bca5dbcddbac781,0x0000000000a39bb272e79075ade125fd351887ac,16706055,0.9
2023-02-25 15:01:59,0x25bdfc6f2792ef6123695a159905542af3ac4b37,0x0000000000a39bb272e79075ade125fd351887ac,16706056,0.0
2023-02-25 15:02:11,0x30281e75f812c9afb0e701d1acddaa8999999999,0x0000000000a39bb272e79075ade125fd351887ac,16706057,0.0
2023-02-25 15:02:23,0xf96c7fb622f36f52d412ffcee96c70b0fee65a70,0x0000000000a39bb272e79075ade125fd351887ac,16706058,0.0
2023-02-25 15:02:23,0x9a344e7efc955cc244285e9cf4f67f01925a9093,0x0000000000a39bb272e79075ade125fd351887ac,16706058,2.38
2023-02-25 15:02:23,0x6f06a25b9774edf022c3be26200f1ab19b25e990,0x0000000000a39bb272e79075ade125fd351887ac,16706058,0.6
2023-02-25 15:02:35,0xcecda5fb8cc7f905cc1ef70c8865e78069cdfb40,0x0000000000a39bb272e79075ade125fd351887ac,16706059,0.6
2023-02-25 15:02:47,0xb036e72849511a481d6d1467baf8e6b1bff40d89,0x0000000000a39bb272e79075ade125fd351887ac,16706060,0.0
2023-02-25 15:02:59,0xed47ae02fe8e37929ed69880d7b59cf7d02a8dea,0x0000000000a39bb272e79075ade125fd351887ac,16706061,1.88
2023-02-25 15:02:59,0x959625b236f9b0df4c170a6c9f1038d93549d40f,0x0000000000a39bb272e79075ade125fd351887ac,16706061,5.2
2023-02-25 15:03:11,0x8cd519d58e38e37955fa19d20ef6f9d3074f1a3e,0x0000000000a39bb272e79075ade125fd351887ac,16706062,6.0
2023-02-25 15:03:23,0xaa24f03ce0054041dad876a9593272fa289d1002,0x0000000000a39bb272e79075ade125fd351887ac,16706063,3.0
2023-02-25 15:03:23,0x3c6d46596bcced856e462e41504304b0994f8679,0x0000000000a39bb272e79075ade125fd351887ac,16706063,12.5
2023-02-25 15:03:23,0x5251440043a70650f00dc765c3deb968d9ac5500,0x0000000000a39bb272e79075ade125fd351887ac,16706063,0.01
2023-02-25 15:03:35,0xcb939d99238a97145805408e0b317882cb7995ae,0x0000000000a39bb272e79075ade125fd351887ac,16706064,0.0
2023-02-25 15:03:35,0x9604378f740ce524fcd5655d35332f9795b6377a,0x0000000000a39bb272e79075ade125fd351887ac,16706064,0.0
2023-02-25 15:03:35,0x917479e0078a7b592978f8f4468fbf17994208e1,0x0000000000a39bb272e79075ade125fd351887ac,16706064,0.0
2023-02-25 15:03:59,0xa08b616f4f6b7b87bde8b2bbd9bc2661ac610f4f,0x0000000000a39bb272e79075ade125fd351887ac,16706066,2.03
2023-02-25 15:03:59,0x36c4a94b352eb389b39d098608737193b26ab051,0x0000000000a39bb272e79075ade125fd351887ac,16706066,1.22
2023-02-25 15:03:59,0x218ac84fb802985e99336cd9dfbe71fc54da4bce,0x0000000000a39bb272e79075ade125fd351887ac,16706066,0.0
2023-02-25 15:04:11,0x9c5ab27ab9d8365819b47c504b549ec7664b4cca,0x0000000000a39bb272e79075ade125fd351887ac,16706067,0.0
2023-02-25 15:04:11,0xcecda5fb8cc7f905cc1ef70c8865e78069cdfb40,0x0000000000a39bb272e79075ade125fd351887ac,16706067,0.1
2023-02-25 15:04:23,0xa2e08f7cbfd4676c80e512c2535b622963d89ed9,0x0000000000a39bb272e79075ade125fd351887ac,16706068,0.01
2023-02-25 15:04:23,0xc777eca0007ae7bb98d2989466bf1363163c3a5f,0x0000000000a39bb272e79075ade125fd351887ac,16706068,1.23
2023-02-25 15:04:35,0x54d16d1fb8b0a45b1c4f963121762dfe5651863b,0x0000000000a39bb272e79075ade125fd351887ac,16706069,0.02
2023-02-25 15:04:35,0x2ae074de12b20f853550a42ee1972746a6c3421e,0x0000000000a39bb272e79075ade125fd351887ac,16706069,0.01
2023-02-25 15:04:35,0x043f62accb707bd1afe86346d4954a97aa6017c2,0x0000000000a39bb272e79075ade125fd351887ac,16706069,0.05
2023-02-25 15:04:35,0x5e3d7a90df956b4c78ada81fd04e2686f52fef67,0x0000000000a39bb272e79075ade125fd351887ac,16706069,0.0
2023-02-25 15:04:47,0xe0c13b28698397521b5eb7e93c9695bee72b4cf1,0x0000000000a39bb272e79075ade125fd351887ac,16706070,0.0
2023-02-25 15:05:11,0xf40f793ba6bf4ff3b7a7180e4da9c721bea85c69,0x0000000000a39bb272e79075ade125fd351887ac,16706072,5.0
2023-02-25 15:05:23,0x83df791a7f55ea869ba8dc442946fed00b455c5d,0x0000000000a39bb272e79075ade125fd351887ac,16706073,0.1
2023-02-25 15:05:23,0x8e269d9c2804aaf5521f869026d551109774f93a,0x0000000000a39bb272e79075ade125fd351887ac,16706073,0.0
2023-02-25 15:05:23,0xdab40650b292fe276a563678e3e5aace7c6a9e7c,0x0000000000a39bb272e79075ade125fd351887ac,16706073,0.3
2023-02-25 15:05:23,0xd6c6f63eaf5c0bab870c8b426c34e96bb6ca9008,0x0000000000a39bb272e79075ade125fd351887ac,16706073,0.0
2023-02-25 15:05:23,0x8c497fb914c194e64f201b19e987bad95f24097c,0x0000000000a39bb272e79075ade125fd351887ac,16706073,0.0
